OldNum	Post1962	NouvNum	CentroidX	CentroidY	WKT
		56-84 	618300	112424 	MULTILINESTRING ((618000 112224,618600 112224,618600 112624,618000 112624,618000 112224))
		57-84 	618900	112424 	MULTILINESTRING ((618600 112224,619200 112224,619200 112624,618600 112624,618600 112224))
		58-84 	619500	112424 	MULTILINESTRING ((619200 112224,619800 112224,619800 112624,619200 112624,619200 112224))
		59-84 	620100	112424 	MULTILINESTRING ((619800 112224,620400 112224,620400 112624,619800 112624,619800 112224))
		60-84 	620700	112424 	MULTILINESTRING ((620400 112224,621000 112224,621000 112624,620400 112624,620400 112224))
		61-84 	621300	112424 	MULTILINESTRING ((621000 112224,621600 112224,621600 112624,621000 112624,621000 112224))
		0-85 	584700	112024 	MULTILINESTRING ((584400 111824,585000 111824,585000 112224,584400 112224,584400 111824))
		1-85 	585300	112024 	MULTILINESTRING ((585000 111824,585600 111824,585600 112224,585000 112224,585000 111824))
		2-85 	585900	112024 	MULTILINESTRING ((585600 111824,586200 111824,586200 112224,585600 112224,585600 111824))
		3-85 	586500	112024 	MULTILINESTRING ((586200 111824,586800 111824,586800 112224,586200 112224,586200 111824))
		4-85 	587100	112024 	MULTILINESTRING ((586800 111824,587400 111824,587400 112224,586800 112224,586800 111824))
		5-85 	587700	112024 	MULTILINESTRING ((587400 111824,588000 111824,588000 112224,587400 112224,587400 111824))
		6-85 	588300	112024 	MULTILINESTRING ((588000 111824,588600 111824,588600 112224,588000 112224,588000 111824))
		7-85 	588900	112024 	MULTILINESTRING ((588600 111824,589200 111824,589200 112224,588600 112224,588600 111824))
		8-85 	589500	112024 	MULTILINESTRING ((589200 111824,589800 111824,589800 112224,589200 112224,589200 111824))
		9-85 	590100	112024 	MULTILINESTRING ((589800 111824,590400 111824,590400 112224,589800 112224,589800 111824))
		10-85 	590700	112024 	MULTILINESTRING ((590400 111824,591000 111824,591000 112224,590400 112224,590400 111824))
		11-85 	591300	112024 	MULTILINESTRING ((591000 111824,591600 111824,591600 112224,591000 112224,591000 111824))
		12-85 	591900	112024 	MULTILINESTRING ((591600 111824,592200 111824,592200 112224,591600 112224,591600 111824))
		13-85 	592500	112024 	MULTILINESTRING ((592200 111824,592800 111824,592800 112224,592200 112224,592200 111824))
		14-85 	593100	112024 	MULTILINESTRING ((592800 111824,593400 111824,593400 112224,592800 112224,592800 111824))
		15-85 	593700	112024 	MULTILINESTRING ((593400 111824,594000 111824,594000 112224,593400 112224,593400 111824))
		16-85 	594300	112024 	MULTILINESTRING ((594000 111824,594600 111824,594600 112224,594000 112224,594000 111824))
		17-85 	594900	112024 	MULTILINESTRING ((594600 111824,595200 111824,595200 112224,594600 112224,594600 111824))
		18-85 	595500	112024 	MULTILINESTRING ((595200 111824,595800 111824,595800 112224,595200 112224,595200 111824))
		19-85 	596100	112024 	MULTILINESTRING ((595800 111824,596400 111824,596400 112224,595800 112224,595800 111824))
		20-85 	596700	112024 	MULTILINESTRING ((596400 111824,597000 111824,597000 112224,596400 112224,596400 111824))
		21-85 	597300	112024 	MULTILINESTRING ((597000 111824,597600 111824,597600 112224,597000 112224,597000 111824))
		22-85 	597900	112024 	MULTILINESTRING ((597600 111824,598200 111824,598200 112224,597600 112224,597600 111824))
		23-85 	598500	112024 	MULTILINESTRING ((598200 111824,598800 111824,598800 112224,598200 112224,598200 111824))
		24-85 	599100	112024 	MULTILINESTRING ((598800 111824,599400 111824,599400 112224,598800 112224,598800 111824))
		25-85 	599700	112024 	MULTILINESTRING ((599400 111824,600000 111824,600000 112224,599400 112224,599400 111824))
		26-85 	600300	112024 	MULTILINESTRING ((600000 111824,600600 111824,600600 112224,600000 112224,600000 111824))
		27-85 	600900	112024 	MULTILINESTRING ((600600 111824,601200 111824,601200 112224,600600 112224,600600 111824))
		28-85 	601500	112024 	MULTILINESTRING ((601200 111824,601800 111824,601800 112224,601200 112224,601200 111824))
		29-85 	602100	112024 	MULTILINESTRING ((601800 111824,602400 111824,602400 112224,601800 112224,601800 111824))
		30-85 	602700	112024 	MULTILINESTRING ((602400 111824,603000 111824,603000 112224,602400 112224,602400 111824))
		31-85 	603300	112024 	MULTILINESTRING ((603000 111824,603600 111824,603600 112224,603000 112224,603000 111824))
		32-85 	603900	112024 	MULTILINESTRING ((603600 111824,604200 111824,604200 112224,603600 112224,603600 111824))
		33-85 	604500	112024 	MULTILINESTRING ((604200 111824,604800 111824,604800 112224,604200 112224,604200 111824))
		34-85 	605100	112024 	MULTILINESTRING ((604800 111824,605400 111824,605400 112224,604800 112224,604800 111824))
		35-85 	605700	112024 	MULTILINESTRING ((605400 111824,606000 111824,606000 112224,605400 112224,605400 111824))
		36-85 	606300	112024 	MULTILINESTRING ((606000 111824,606600 111824,606600 112224,606000 112224,606000 111824))
		37-85 	606900	112024 	MULTILINESTRING ((606600 111824,607200 111824,607200 112224,606600 112224,606600 111824))
		38-85 	607500	112024 	MULTILINESTRING ((607200 111824,607800 111824,607800 112224,607200 112224,607200 111824))
		39-85 	608100	112024 	MULTILINESTRING ((607800 111824,608400 111824,608400 112224,607800 112224,607800 111824))
		40-85 	608700	112024 	MULTILINESTRING ((608400 111824,609000 111824,609000 112224,608400 112224,608400 111824))
		41-85 	609300	112024 	MULTILINESTRING ((609000 111824,609600 111824,609600 112224,609000 112224,609000 111824))
		42-85 	609900	112024 	MULTILINESTRING ((609600 111824,610200 111824,610200 112224,609600 112224,609600 111824))
		43-85 	610500	112024 	MULTILINESTRING ((610200 111824,610800 111824,610800 112224,610200 112224,610200 111824))
		44-85 	611100	112024 	MULTILINESTRING ((610800 111824,611400 111824,611400 112224,610800 112224,610800 111824))
		45-85 	611700	112024 	MULTILINESTRING ((611400 111824,612000 111824,612000 112224,611400 112224,611400 111824))
		46-85 	612300	112024 	MULTILINESTRING ((612000 111824,612600 111824,612600 112224,612000 112224,612000 111824))
		47-85 	612900	112024 	MULTILINESTRING ((612600 111824,613200 111824,613200 112224,612600 112224,612600 111824))
		48-85 	613500	112024 	MULTILINESTRING ((613200 111824,613800 111824,613800 112224,613200 112224,613200 111824))
		49-85 	614100	112024 	MULTILINESTRING ((613800 111824,614400 111824,614400 112224,613800 112224,613800 111824))
		50-85 	614700	112024 	MULTILINESTRING ((614400 111824,615000 111824,615000 112224,614400 112224,614400 111824))
		51-85 	615300	112024 	MULTILINESTRING ((615000 111824,615600 111824,615600 112224,615000 112224,615000 111824))
		52-85 	615900	112024 	MULTILINESTRING ((615600 111824,616200 111824,616200 112224,615600 112224,615600 111824))
		53-85 	616500	112024 	MULTILINESTRING ((616200 111824,616800 111824,616800 112224,616200 112224,616200 111824))
		54-85 	617100	112024 	MULTILINESTRING ((616800 111824,617400 111824,617400 112224,616800 112224,616800 111824))
		55-85 	617700	112024 	MULTILINESTRING ((617400 111824,618000 111824,618000 112224,617400 112224,617400 111824))
		56-85 	618300	112024 	MULTILINESTRING ((618000 111824,618600 111824,618600 112224,618000 112224,618000 111824))
		57-85 	618900	112024 	MULTILINESTRING ((618600 111824,619200 111824,619200 112224,618600 112224,618600 111824))
		58-85 	619500	112024 	MULTILINESTRING ((619200 111824,619800 111824,619800 112224,619200 112224,619200 111824))
		59-85 	620100	112024 	MULTILINESTRING ((619800 111824,620400 111824,620400 112224,619800 112224,619800 111824))
		60-85 	620700	112024 	MULTILINESTRING ((620400 111824,621000 111824,621000 112224,620400 112224,620400 111824))
		61-85 	621300	112024 	MULTILINESTRING ((621000 111824,621600 111824,621600 112224,621000 112224,621000 111824))
		0-86 	584700	111624 	MULTILINESTRING ((584400 111424,585000 111424,585000 111824,584400 111824,584400 111424))
		1-86 	585300	111624 	MULTILINESTRING ((585000 111424,585600 111424,585600 111824,585000 111824,585000 111424))
		2-86 	585900	111624 	MULTILINESTRING ((585600 111424,586200 111424,586200 111824,585600 111824,585600 111424))
		3-86 	586500	111624 	MULTILINESTRING ((586200 111424,586800 111424,586800 111824,586200 111824,586200 111424))
		4-86 	587100	111624 	MULTILINESTRING ((586800 111424,587400 111424,587400 111824,586800 111824,586800 111424))
		5-86 	587700	111624 	MULTILINESTRING ((587400 111424,588000 111424,588000 111824,587400 111824,587400 111424))
		6-86 	588300	111624 	MULTILINESTRING ((588000 111424,588600 111424,588600 111824,588000 111824,588000 111424))
		7-86 	588900	111624 	MULTILINESTRING ((588600 111424,589200 111424,589200 111824,588600 111824,588600 111424))
		8-86 	589500	111624 	MULTILINESTRING ((589200 111424,589800 111424,589800 111824,589200 111824,589200 111424))
		9-86 	590100	111624 	MULTILINESTRING ((589800 111424,590400 111424,590400 111824,589800 111824,589800 111424))
		10-86 	590700	111624 	MULTILINESTRING ((590400 111424,591000 111424,591000 111824,590400 111824,590400 111424))
		11-86 	591300	111624 	MULTILINESTRING ((591000 111424,591600 111424,591600 111824,591000 111824,591000 111424))
		12-86 	591900	111624 	MULTILINESTRING ((591600 111424,592200 111424,592200 111824,591600 111824,591600 111424))
		13-86 	592500	111624 	MULTILINESTRING ((592200 111424,592800 111424,592800 111824,592200 111824,592200 111424))
		14-86 	593100	111624 	MULTILINESTRING ((592800 111424,593400 111424,593400 111824,592800 111824,592800 111424))
		15-86 	593700	111624 	MULTILINESTRING ((593400 111424,594000 111424,594000 111824,593400 111824,593400 111424))
		16-86 	594300	111624 	MULTILINESTRING ((594000 111424,594600 111424,594600 111824,594000 111824,594000 111424))
		17-86 	594900	111624 	MULTILINESTRING ((594600 111424,595200 111424,595200 111824,594600 111824,594600 111424))
		18-86 	595500	111624 	MULTILINESTRING ((595200 111424,595800 111424,595800 111824,595200 111824,595200 111424))
		19-86 	596100	111624 	MULTILINESTRING ((595800 111424,596400 111424,596400 111824,595800 111824,595800 111424))
		20-86 	596700	111624 	MULTILINESTRING ((596400 111424,597000 111424,597000 111824,596400 111824,596400 111424))
		21-86 	597300	111624 	MULTILINESTRING ((597000 111424,597600 111424,597600 111824,597000 111824,597000 111424))
		22-86 	597900	111624 	MULTILINESTRING ((597600 111424,598200 111424,598200 111824,597600 111824,597600 111424))
		23-86 	598500	111624 	MULTILINESTRING ((598200 111424,598800 111424,598800 111824,598200 111824,598200 111424))
		24-86 	599100	111624 	MULTILINESTRING ((598800 111424,599400 111424,599400 111824,598800 111824,598800 111424))
		25-86 	599700	111624 	MULTILINESTRING ((599400 111424,600000 111424,600000 111824,599400 111824,599400 111424))
		26-86 	600300	111624 	MULTILINESTRING ((600000 111424,600600 111424,600600 111824,600000 111824,600000 111424))
		27-86 	600900	111624 	MULTILINESTRING ((600600 111424,601200 111424,601200 111824,600600 111824,600600 111424))
		28-86 	601500	111624 	MULTILINESTRING ((601200 111424,601800 111424,601800 111824,601200 111824,601200 111424))
		29-86 	602100	111624 	MULTILINESTRING ((601800 111424,602400 111424,602400 111824,601800 111824,601800 111424))
		30-86 	602700	111624 	MULTILINESTRING ((602400 111424,603000 111424,603000 111824,602400 111824,602400 111424))
		31-86 	603300	111624 	MULTILINESTRING ((603000 111424,603600 111424,603600 111824,603000 111824,603000 111424))
		32-86 	603900	111624 	MULTILINESTRING ((603600 111424,604200 111424,604200 111824,603600 111824,603600 111424))
		33-86 	604500	111624 	MULTILINESTRING ((604200 111424,604800 111424,604800 111824,604200 111824,604200 111424))
		34-86 	605100	111624 	MULTILINESTRING ((604800 111424,605400 111424,605400 111824,604800 111824,604800 111424))
		35-86 	605700	111624 	MULTILINESTRING ((605400 111424,606000 111424,606000 111824,605400 111824,605400 111424))
		36-86 	606300	111624 	MULTILINESTRING ((606000 111424,606600 111424,606600 111824,606000 111824,606000 111424))
		37-86 	606900	111624 	MULTILINESTRING ((606600 111424,607200 111424,607200 111824,606600 111824,606600 111424))
		38-86 	607500	111624 	MULTILINESTRING ((607200 111424,607800 111424,607800 111824,607200 111824,607200 111424))
		39-86 	608100	111624 	MULTILINESTRING ((607800 111424,608400 111424,608400 111824,607800 111824,607800 111424))
		40-86 	608700	111624 	MULTILINESTRING ((608400 111424,609000 111424,609000 111824,608400 111824,608400 111424))
		41-86 	609300	111624 	MULTILINESTRING ((609000 111424,609600 111424,609600 111824,609000 111824,609000 111424))
		42-86 	609900	111624 	MULTILINESTRING ((609600 111424,610200 111424,610200 111824,609600 111824,609600 111424))
		43-86 	610500	111624 	MULTILINESTRING ((610200 111424,610800 111424,610800 111824,610200 111824,610200 111424))
		44-86 	611100	111624 	MULTILINESTRING ((610800 111424,611400 111424,611400 111824,610800 111824,610800 111424))
		45-86 	611700	111624 	MULTILINESTRING ((611400 111424,612000 111424,612000 111824,611400 111824,611400 111424))
		46-86 	612300	111624 	MULTILINESTRING ((612000 111424,612600 111424,612600 111824,612000 111824,612000 111424))
		47-86 	612900	111624 	MULTILINESTRING ((612600 111424,613200 111424,613200 111824,612600 111824,612600 111424))
		48-86 	613500	111624 	MULTILINESTRING ((613200 111424,613800 111424,613800 111824,613200 111824,613200 111424))
		49-86 	614100	111624 	MULTILINESTRING ((613800 111424,614400 111424,614400 111824,613800 111824,613800 111424))
		50-86 	614700	111624 	MULTILINESTRING ((614400 111424,615000 111424,615000 111824,614400 111824,614400 111424))
		51-86 	615300	111624 	MULTILINESTRING ((615000 111424,615600 111424,615600 111824,615000 111824,615000 111424))
		52-86 	615900	111624 	MULTILINESTRING ((615600 111424,616200 111424,616200 111824,615600 111824,615600 111424))
		53-86 	616500	111624 	MULTILINESTRING ((616200 111424,616800 111424,616800 111824,616200 111824,616200 111424))
		54-86 	617100	111624 	MULTILINESTRING ((616800 111424,617400 111424,617400 111824,616800 111824,616800 111424))
		55-86 	617700	111624 	MULTILINESTRING ((617400 111424,618000 111424,618000 111824,617400 111824,617400 111424))
		56-86 	618300	111624 	MULTILINESTRING ((618000 111424,618600 111424,618600 111824,618000 111824,618000 111424))
		57-86 	618900	111624 	MULTILINESTRING ((618600 111424,619200 111424,619200 111824,618600 111824,618600 111424))
		58-86 	619500	111624 	MULTILINESTRING ((619200 111424,619800 111424,619800 111824,619200 111824,619200 111424))
		59-86 	620100	111624 	MULTILINESTRING ((619800 111424,620400 111424,620400 111824,619800 111824,619800 111424))
		60-86 	620700	111624 	MULTILINESTRING ((620400 111424,621000 111424,621000 111824,620400 111824,620400 111424))
		61-86 	621300	111624 	MULTILINESTRING ((621000 111424,621600 111424,621600 111824,621000 111824,621000 111424))
		0-87 	584700	111224 	MULTILINESTRING ((584400 111024,585000 111024,585000 111424,584400 111424,584400 111024))
		1-87 	585300	111224 	MULTILINESTRING ((585000 111024,585600 111024,585600 111424,585000 111424,585000 111024))
		2-87 	585900	111224 	MULTILINESTRING ((585600 111024,586200 111024,586200 111424,585600 111424,585600 111024))
		3-87 	586500	111224 	MULTILINESTRING ((586200 111024,586800 111024,586800 111424,586200 111424,586200 111024))
		4-87 	587100	111224 	MULTILINESTRING ((586800 111024,587400 111024,587400 111424,586800 111424,586800 111024))
		5-87 	587700	111224 	MULTILINESTRING ((587400 111024,588000 111024,588000 111424,587400 111424,587400 111024))
		6-87 	588300	111224 	MULTILINESTRING ((588000 111024,588600 111024,588600 111424,588000 111424,588000 111024))
		7-87 	588900	111224 	MULTILINESTRING ((588600 111024,589200 111024,589200 111424,588600 111424,588600 111024))
		8-87 	589500	111224 	MULTILINESTRING ((589200 111024,589800 111024,589800 111424,589200 111424,589200 111024))
		9-87 	590100	111224 	MULTILINESTRING ((589800 111024,590400 111024,590400 111424,589800 111424,589800 111024))
		10-87 	590700	111224 	MULTILINESTRING ((590400 111024,591000 111024,591000 111424,590400 111424,590400 111024))
		11-87 	591300	111224 	MULTILINESTRING ((591000 111024,591600 111024,591600 111424,591000 111424,591000 111024))
		12-87 	591900	111224 	MULTILINESTRING ((591600 111024,592200 111024,592200 111424,591600 111424,591600 111024))
		13-87 	592500	111224 	MULTILINESTRING ((592200 111024,592800 111024,592800 111424,592200 111424,592200 111024))
		14-87 	593100	111224 	MULTILINESTRING ((592800 111024,593400 111024,593400 111424,592800 111424,592800 111024))
		15-87 	593700	111224 	MULTILINESTRING ((593400 111024,594000 111024,594000 111424,593400 111424,593400 111024))
		16-87 	594300	111224 	MULTILINESTRING ((594000 111024,594600 111024,594600 111424,594000 111424,594000 111024))
		17-87 	594900	111224 	MULTILINESTRING ((594600 111024,595200 111024,595200 111424,594600 111424,594600 111024))
		18-87 	595500	111224 	MULTILINESTRING ((595200 111024,595800 111024,595800 111424,595200 111424,595200 111024))
		19-87 	596100	111224 	MULTILINESTRING ((595800 111024,596400 111024,596400 111424,595800 111424,595800 111024))
		20-87 	596700	111224 	MULTILINESTRING ((596400 111024,597000 111024,597000 111424,596400 111424,596400 111024))
		21-87 	597300	111224 	MULTILINESTRING ((597000 111024,597600 111024,597600 111424,597000 111424,597000 111024))
		22-87 	597900	111224 	MULTILINESTRING ((597600 111024,598200 111024,598200 111424,597600 111424,597600 111024))
		23-87 	598500	111224 	MULTILINESTRING ((598200 111024,598800 111024,598800 111424,598200 111424,598200 111024))
		24-87 	599100	111224 	MULTILINESTRING ((598800 111024,599400 111024,599400 111424,598800 111424,598800 111024))
		25-87 	599700	111224 	MULTILINESTRING ((599400 111024,600000 111024,600000 111424,599400 111424,599400 111024))
		26-87 	600300	111224 	MULTILINESTRING ((600000 111024,600600 111024,600600 111424,600000 111424,600000 111024))
		27-87 	600900	111224 	MULTILINESTRING ((600600 111024,601200 111024,601200 111424,600600 111424,600600 111024))
		28-87 	601500	111224 	MULTILINESTRING ((601200 111024,601800 111024,601800 111424,601200 111424,601200 111024))
		29-87 	602100	111224 	MULTILINESTRING ((601800 111024,602400 111024,602400 111424,601800 111424,601800 111024))
		30-87 	602700	111224 	MULTILINESTRING ((602400 111024,603000 111024,603000 111424,602400 111424,602400 111024))
		31-87 	603300	111224 	MULTILINESTRING ((603000 111024,603600 111024,603600 111424,603000 111424,603000 111024))
		32-87 	603900	111224 	MULTILINESTRING ((603600 111024,604200 111024,604200 111424,603600 111424,603600 111024))
		33-87 	604500	111224 	MULTILINESTRING ((604200 111024,604800 111024,604800 111424,604200 111424,604200 111024))
		34-87 	605100	111224 	MULTILINESTRING ((604800 111024,605400 111024,605400 111424,604800 111424,604800 111024))
		35-87 	605700	111224 	MULTILINESTRING ((605400 111024,606000 111024,606000 111424,605400 111424,605400 111024))
		36-87 	606300	111224 	MULTILINESTRING ((606000 111024,606600 111024,606600 111424,606000 111424,606000 111024))
		37-87 	606900	111224 	MULTILINESTRING ((606600 111024,607200 111024,607200 111424,606600 111424,606600 111024))
		38-87 	607500	111224 	MULTILINESTRING ((607200 111024,607800 111024,607800 111424,607200 111424,607200 111024))
		39-87 	608100	111224 	MULTILINESTRING ((607800 111024,608400 111024,608400 111424,607800 111424,607800 111024))
		40-87 	608700	111224 	MULTILINESTRING ((608400 111024,609000 111024,609000 111424,608400 111424,608400 111024))
		41-87 	609300	111224 	MULTILINESTRING ((609000 111024,609600 111024,609600 111424,609000 111424,609000 111024))
		42-87 	609900	111224 	MULTILINESTRING ((609600 111024,610200 111024,610200 111424,609600 111424,609600 111024))
		43-87 	610500	111224 	MULTILINESTRING ((610200 111024,610800 111024,610800 111424,610200 111424,610200 111024))
		44-87 	611100	111224 	MULTILINESTRING ((610800 111024,611400 111024,611400 111424,610800 111424,610800 111024))
		45-87 	611700	111224 	MULTILINESTRING ((611400 111024,612000 111024,612000 111424,611400 111424,611400 111024))
		46-87 	612300	111224 	MULTILINESTRING ((612000 111024,612600 111024,612600 111424,612000 111424,612000 111024))
		47-87 	612900	111224 	MULTILINESTRING ((612600 111024,613200 111024,613200 111424,612600 111424,612600 111024))
		48-87 	613500	111224 	MULTILINESTRING ((613200 111024,613800 111024,613800 111424,613200 111424,613200 111024))
		49-87 	614100	111224 	MULTILINESTRING ((613800 111024,614400 111024,614400 111424,613800 111424,613800 111024))
		50-87 	614700	111224 	MULTILINESTRING ((614400 111024,615000 111024,615000 111424,614400 111424,614400 111024))
		51-87 	615300	111224 	MULTILINESTRING ((615000 111024,615600 111024,615600 111424,615000 111424,615000 111024))
		52-87 	615900	111224 	MULTILINESTRING ((615600 111024,616200 111024,616200 111424,615600 111424,615600 111024))
		53-87 	616500	111224 	MULTILINESTRING ((616200 111024,616800 111024,616800 111424,616200 111424,616200 111024))
		54-87 	617100	111224 	MULTILINESTRING ((616800 111024,617400 111024,617400 111424,616800 111424,616800 111024))
		55-87 	617700	111224 	MULTILINESTRING ((617400 111024,618000 111024,618000 111424,617400 111424,617400 111024))
		56-87 	618300	111224 	MULTILINESTRING ((618000 111024,618600 111024,618600 111424,618000 111424,618000 111024))
		57-87 	618900	111224 	MULTILINESTRING ((618600 111024,619200 111024,619200 111424,618600 111424,618600 111024))
		58-87 	619500	111224 	MULTILINESTRING ((619200 111024,619800 111024,619800 111424,619200 111424,619200 111024))
		59-87 	620100	111224 	MULTILINESTRING ((619800 111024,620400 111024,620400 111424,619800 111424,619800 111024))
		60-87 	620700	111224 	MULTILINESTRING ((620400 111024,621000 111024,621000 111424,620400 111424,620400 111024))
		61-87 	621300	111224 	MULTILINESTRING ((621000 111024,621600 111024,621600 111424,621000 111424,621000 111024))
		0-88 	584700	110824 	MULTILINESTRING ((584400 110624,585000 110624,585000 111024,584400 111024,584400 110624))
		1-88 	585300	110824 	MULTILINESTRING ((585000 110624,585600 110624,585600 111024,585000 111024,585000 110624))
		2-88 	585900	110824 	MULTILINESTRING ((585600 110624,586200 110624,586200 111024,585600 111024,585600 110624))
		3-88 	586500	110824 	MULTILINESTRING ((586200 110624,586800 110624,586800 111024,586200 111024,586200 110624))
		4-88 	587100	110824 	MULTILINESTRING ((586800 110624,587400 110624,587400 111024,586800 111024,586800 110624))
		5-88 	587700	110824 	MULTILINESTRING ((587400 110624,588000 110624,588000 111024,587400 111024,587400 110624))
		6-88 	588300	110824 	MULTILINESTRING ((588000 110624,588600 110624,588600 111024,588000 111024,588000 110624))
		7-88 	588900	110824 	MULTILINESTRING ((588600 110624,589200 110624,589200 111024,588600 111024,588600 110624))
		8-88 	589500	110824 	MULTILINESTRING ((589200 110624,589800 110624,589800 111024,589200 111024,589200 110624))
		9-88 	590100	110824 	MULTILINESTRING ((589800 110624,590400 110624,590400 111024,589800 111024,589800 110624))
		10-88 	590700	110824 	MULTILINESTRING ((590400 110624,591000 110624,591000 111024,590400 111024,590400 110624))
		11-88 	591300	110824 	MULTILINESTRING ((591000 110624,591600 110624,591600 111024,591000 111024,591000 110624))
		12-88 	591900	110824 	MULTILINESTRING ((591600 110624,592200 110624,592200 111024,591600 111024,591600 110624))
		13-88 	592500	110824 	MULTILINESTRING ((592200 110624,592800 110624,592800 111024,592200 111024,592200 110624))
		14-88 	593100	110824 	MULTILINESTRING ((592800 110624,593400 110624,593400 111024,592800 111024,592800 110624))
		15-88 	593700	110824 	MULTILINESTRING ((593400 110624,594000 110624,594000 111024,593400 111024,593400 110624))
		16-88 	594300	110824 	MULTILINESTRING ((594000 110624,594600 110624,594600 111024,594000 111024,594000 110624))
		17-88 	594900	110824 	MULTILINESTRING ((594600 110624,595200 110624,595200 111024,594600 111024,594600 110624))
		18-88 	595500	110824 	MULTILINESTRING ((595200 110624,595800 110624,595800 111024,595200 111024,595200 110624))
		19-88 	596100	110824 	MULTILINESTRING ((595800 110624,596400 110624,596400 111024,595800 111024,595800 110624))
		20-88 	596700	110824 	MULTILINESTRING ((596400 110624,597000 110624,597000 111024,596400 111024,596400 110624))
		21-88 	597300	110824 	MULTILINESTRING ((597000 110624,597600 110624,597600 111024,597000 111024,597000 110624))
		22-88 	597900	110824 	MULTILINESTRING ((597600 110624,598200 110624,598200 111024,597600 111024,597600 110624))
		23-88 	598500	110824 	MULTILINESTRING ((598200 110624,598800 110624,598800 111024,598200 111024,598200 110624))
		24-88 	599100	110824 	MULTILINESTRING ((598800 110624,599400 110624,599400 111024,598800 111024,598800 110624))
		25-88 	599700	110824 	MULTILINESTRING ((599400 110624,600000 110624,600000 111024,599400 111024,599400 110624))
		26-88 	600300	110824 	MULTILINESTRING ((600000 110624,600600 110624,600600 111024,600000 111024,600000 110624))
		27-88 	600900	110824 	MULTILINESTRING ((600600 110624,601200 110624,601200 111024,600600 111024,600600 110624))
		28-88 	601500	110824 	MULTILINESTRING ((601200 110624,601800 110624,601800 111024,601200 111024,601200 110624))
		29-88 	602100	110824 	MULTILINESTRING ((601800 110624,602400 110624,602400 111024,601800 111024,601800 110624))
		30-88 	602700	110824 	MULTILINESTRING ((602400 110624,603000 110624,603000 111024,602400 111024,602400 110624))
		31-88 	603300	110824 	MULTILINESTRING ((603000 110624,603600 110624,603600 111024,603000 111024,603000 110624))
		32-88 	603900	110824 	MULTILINESTRING ((603600 110624,604200 110624,604200 111024,603600 111024,603600 110624))
		33-88 	604500	110824 	MULTILINESTRING ((604200 110624,604800 110624,604800 111024,604200 111024,604200 110624))
		34-88 	605100	110824 	MULTILINESTRING ((604800 110624,605400 110624,605400 111024,604800 111024,604800 110624))
		35-88 	605700	110824 	MULTILINESTRING ((605400 110624,606000 110624,606000 111024,605400 111024,605400 110624))
		36-88 	606300	110824 	MULTILINESTRING ((606000 110624,606600 110624,606600 111024,606000 111024,606000 110624))
		37-88 	606900	110824 	MULTILINESTRING ((606600 110624,607200 110624,607200 111024,606600 111024,606600 110624))
		38-88 	607500	110824 	MULTILINESTRING ((607200 110624,607800 110624,607800 111024,607200 111024,607200 110624))
		39-88 	608100	110824 	MULTILINESTRING ((607800 110624,608400 110624,608400 111024,607800 111024,607800 110624))
		40-88 	608700	110824 	MULTILINESTRING ((608400 110624,609000 110624,609000 111024,608400 111024,608400 110624))
		41-88 	609300	110824 	MULTILINESTRING ((609000 110624,609600 110624,609600 111024,609000 111024,609000 110624))
		42-88 	609900	110824 	MULTILINESTRING ((609600 110624,610200 110624,610200 111024,609600 111024,609600 110624))
		43-88 	610500	110824 	MULTILINESTRING ((610200 110624,610800 110624,610800 111024,610200 111024,610200 110624))
		44-88 	611100	110824 	MULTILINESTRING ((610800 110624,611400 110624,611400 111024,610800 111024,610800 110624))
		45-88 	611700	110824 	MULTILINESTRING ((611400 110624,612000 110624,612000 111024,611400 111024,611400 110624))
		46-88 	612300	110824 	MULTILINESTRING ((612000 110624,612600 110624,612600 111024,612000 111024,612000 110624))
		47-88 	612900	110824 	MULTILINESTRING ((612600 110624,613200 110624,613200 111024,612600 111024,612600 110624))
		48-88 	613500	110824 	MULTILINESTRING ((613200 110624,613800 110624,613800 111024,613200 111024,613200 110624))
		49-88 	614100	110824 	MULTILINESTRING ((613800 110624,614400 110624,614400 111024,613800 111024,613800 110624))
		50-88 	614700	110824 	MULTILINESTRING ((614400 110624,615000 110624,615000 111024,614400 111024,614400 110624))
		51-88 	615300	110824 	MULTILINESTRING ((615000 110624,615600 110624,615600 111024,615000 111024,615000 110624))
		52-88 	615900	110824 	MULTILINESTRING ((615600 110624,616200 110624,616200 111024,615600 111024,615600 110624))
		53-88 	616500	110824 	MULTILINESTRING ((616200 110624,616800 110624,616800 111024,616200 111024,616200 110624))
		54-88 	617100	110824 	MULTILINESTRING ((616800 110624,617400 110624,617400 111024,616800 111024,616800 110624))
		55-88 	617700	110824 	MULTILINESTRING ((617400 110624,618000 110624,618000 111024,617400 111024,617400 110624))
		56-88 	618300	110824 	MULTILINESTRING ((618000 110624,618600 110624,618600 111024,618000 111024,618000 110624))
		57-88 	618900	110824 	MULTILINESTRING ((618600 110624,619200 110624,619200 111024,618600 111024,618600 110624))
		58-88 	619500	110824 	MULTILINESTRING ((619200 110624,619800 110624,619800 111024,619200 111024,619200 110624))
		59-88 	620100	110824 	MULTILINESTRING ((619800 110624,620400 110624,620400 111024,619800 111024,619800 110624))
		60-88 	620700	110824 	MULTILINESTRING ((620400 110624,621000 110624,621000 111024,620400 111024,620400 110624))
